wals code	name	value	description	latitude	longitude	genus	family	area
txj	Totonac (Xicotepec de Juárez)	2	Differentiation	20.4166666667	-97.8333333333	Totonacan	Totonacan	Nominal Categories
tri	Trique (Copala)	2	Differentiation	17.1666666667	-97.9166666667	Trique	Oto-Manguean	Nominal Categories
tru	Trumai	2	Differentiation	-11.9166666667	-53.5833333333	Trumai	Trumai	Nominal Categories
tug	Tuareg (Ahaggar)	2	Differentiation	23.0	6.0	Berber	Afro-Asiatic	Nominal Categories
tbu	Tubu	2	Differentiation	16.0	15.0	Western Saharan	Saharan	Nominal Categories
tup	Tupi	2	Differentiation	-6.0	-36.0	Maweti-Guarani	Tupian	Nominal Categories
tur	Turkish	1	Identity	39.0	35.0	Turkic	Altaic	Nominal Categories
uby	Ubykh	2	Differentiation	43.6666666667	39.6666666667	Northwest Caucasian	Northwest Caucasian	Nominal Categories
udi	Udi	2	Differentiation	41.0	48.0	Lezgic	Nakh-Daghestanian	Nominal Categories
udm	Udmurt	1	Identity	57.5	52.5	Permic	Uralic	Nominal Categories
una	Una	2	Differentiation	-4.66666666667	140.0	Mek	Trans-New Guinea	Nominal Categories
uhi	Uradhi	2	Differentiation	-11.9166666667	142.416666667	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
url	Urak Lawoi'	1	Identity	8.0	98.3333333333	Malayo-Sumbawan	Austronesian	Nominal Categories
urd	Urdu	2	Differentiation	25.0	67.0	Indic	Indo-European	Nominal Categories
urk	Urubú-Kaapor	2	Differentiation	-2.33333333333	-46.5	Maweti-Guarani	Tupian	Nominal Categories
usr	Usarufa	2	Differentiation	-6.41666666667	145.583333333	Gauwa	Trans-New Guinea	Nominal Categories
uzb	Uzbek	3	Mixed	39.0	66.0	Turkic	Altaic	Nominal Categories
vai	Vai	2	Differentiation	6.91666666667	-11.25	Western Mande	Mande	Nominal Categories
ven	Venda	2	Differentiation	-22.0	30.0	Bantu	Niger-Congo	Nominal Categories
vot	Votic	3	Mixed	59.5	30.0	Finnic	Uralic	Nominal Categories
wan	Wangkumara	2	Differentiation	-27.3333333333	143.0	Central Pama-Nyungan	Pama-Nyungan	Nominal Categories
wra	Warao	2	Differentiation	9.33333333333	-61.6666666667	Warao	Warao	Nominal Categories
wrg	Warrgamay	2	Differentiation	-18.5833333333	146.083333333	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
wrw	Warrwa	2	Differentiation	-17.5	123.5	Nyulnyulan	Nyulnyulan	Nominal Categories
wsk	Waskia	2	Differentiation	-4.5	146.0	Kowan	Trans-New Guinea	Nominal Categories
way	Wayampi	2	Differentiation	1.0	-52.0	Maweti-Guarani	Tupian	Nominal Categories
wel	Welsh	3	Mixed	52.0	-3.0	Celtic	Indo-European	Nominal Categories
wch	Wichí	2	Differentiation	-22.5	-62.5833333333	Matacoan	Matacoan	Nominal Categories
win	Wintu	2	Differentiation	41.0	-122.5	Wintuan	Penutian	Nominal Categories
bah	Xiriana	2	Differentiation	2.66666666666667	-62.5	Negro-Roraima	Arawakan	Nominal Categories
ykt	Yakut	2	Differentiation	62.0	130.0	Turkic	Altaic	Nominal Categories
yaq	Yaqui	2	Differentiation	27.5	-110.25	Cahita	Uto-Aztecan	Nominal Categories
yel	Yelî Dnye	2	Differentiation	-11.3666666667	154.166666667	Yele	Yele	Nominal Categories
yir	Yir Yoront	2	Differentiation	-14.8333333333	141.833333333	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
yor	Yoruba	2	Differentiation	8.0	4.33333333333	Defoid	Niger-Congo	Nominal Categories
yct	Yucatec	1	Identity	20.0	-89.0	Mayan	Mayan	Nominal Categories
yko	Yukaghir (Kolyma)	2	Differentiation	65.75	150.833333333	Yukaghir	Yukaghir	Nominal Categories
yuk	Yukulta	2	Differentiation	-17.3333333333	138.833333333	Tangkic	Tangkic	Nominal Categories
ypk	Yup'ik (Central)	2	Differentiation	59.5	-160.0	Eskimo	Eskimo-Aleut	Nominal Categories
zya	Zapotec (Yatzachi)	3	Mixed	17.2	-96.2	Zapotecan	Oto-Manguean	Nominal Categories
zaz	Zazaki	1	Identity	39.0	41.0	Iranian	Indo-European	Nominal Categories
zch	Zoque (Chimalapa)	2	Differentiation	16.75	-94.75	Mixe-Zoque	Mixe-Zoque	Nominal Categories
