wals code	name	value	description	latitude	longitude	genus	family	area
psm	Passamaquoddy-Maliseet	3	3rd person singular only	45.0	-67.0	Algonquian	Algic	Nominal Categories
pau	Paumarí	3	3rd person singular only	-6.0	-64.0	Arauan	Arauan	Nominal Categories
pec	Pech	6	No gender distinctions	15.0	-85.5	Pech	Chibchan	Nominal Categories
prs	Persian	3	3rd person singular only	32.0	54.0	Iranian	Indo-European	Nominal Categories
pip	Pipil	6	No gender distinctions	13.8333333333	-89.5833333333	Aztecan	Uto-Aztecan	Nominal Categories
prh	Pirahã	2	3rd person only, but also non-singular	-7.0	-62.0	Mura	Mura	Nominal Categories
pit	Pitjantjatjara	6	No gender distinctions	-26.0	130.0	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
pol	Polish	2	3rd person only, but also non-singular	52.0	20.0	Slavic	Indo-European	Nominal Categories
pso	Pomo (Southeastern)	3	3rd person singular only	39.0	-122.5	Pomoan	Hokan	Nominal Categories
psj	Popoloca (San Juan Atzingo)	3	3rd person singular only	18.1666666667	-96.4166666667	Popolocan	Oto-Manguean	Nominal Categories
pur	Purépecha	6	No gender distinctions	19.5	-101.666666667	Tarascan	Tarascan	Nominal Categories
par	Päri	6	No gender distinctions	5.0	32.5	Western Nilotic	Eastern Sudanic	Nominal Categories
qaw	Qawasqar	6	No gender distinctions	-49.0	-75.0	Alacalufan	Alacalufan	Nominal Categories
qim	Quechua (Imbabura)	6	No gender distinctions	0.333333333333	-78.0	Quechuan	Quechuan	Nominal Categories
qui	Quileute	2	3rd person only, but also non-singular	47.9166666667	-124.25	Chimakuan	Chimakuan	Nominal Categories
ram	Rama	6	No gender distinctions	11.75	-83.75	Rama	Chibchan	Nominal Categories
rap	Rapanui	6	No gender distinctions	-27.1166666667	-109.366666667	Oceanic	Austronesian	Nominal Categories
rem	Remo	6	No gender distinctions	18.0	82.0	Munda	Austro-Asiatic	Nominal Categories
ret	Retuarã	3	3rd person singular only	-0.5	-70.6666666667	Tucanoan	Tucanoan	Nominal Categories
rus	Russian	3	3rd person singular only	56.0	38.0	Slavic	Indo-European	Nominal Categories
sah	Sahu	2	3rd person only, but also non-singular	1.16666666667	127.5	North Halmaheran	North Halmaheran	Nominal Categories
sal	Salinan	6	No gender distinctions	36.0	-121.0	Salinan	Hokan	Nominal Categories
syu	Salt-Yui	6	No gender distinctions	-6.28333333333	145.033333333	Chimbu-Wahgi	Trans-New Guinea	Nominal Categories
sam	Samoan	6	No gender distinctions	-13.9166666667	-171.833333333	Oceanic	Austronesian	Nominal Categories
san	Sango	6	No gender distinctions	5.0	18.0	Ubangi	Niger-Congo	Nominal Categories
snm	Sanuma	6	No gender distinctions	4.5	-64.6666666667	Yanomam	Yanomam	Nominal Categories
srm	Saramaccan	6	No gender distinctions	4.5	-55.5	Creoles and Pidgins	other	Nominal Categories
saw	Sawu	6	No gender distinctions	-11.5	121.916666667	Central Malayo-Polynesian	Austronesian	Nominal Categories
slp	Selepet	6	No gender distinctions	-6.16666666667	147.166666667	Huon	Trans-New Guinea	Nominal Categories
sel	Selknam	6	No gender distinctions	-53.0	-70.0	Chonan Proper	Chonan	Nominal Categories
sem	Sema	3	3rd person singular only	26.0	94.5	Angami-Pochuri	Sino-Tibetan	Nominal Categories
sml	Semelai	6	No gender distinctions	3.0	103.0	Aslian	Austro-Asiatic	Nominal Categories
snt	Sentani	6	No gender distinctions	-2.58333333333	140.583333333	Sentanic	Sentanic	Nominal Categories
shk	Shipibo-Konibo	6	No gender distinctions	-7.5	-75.0	Panoan	Pano-Tacanan	Nominal Categories
siu	Siuslaw	6	No gender distinctions	44.0	-124.0	Siuslawan	Oregon Coast	Nominal Categories
sla	Slave	6	No gender distinctions	67.0	-125.0	Athapaskan	Na-Dene	Nominal Categories
so	So	6	No gender distinctions	2.58333333333	34.75	Kuliak	Eastern Sudanic	Nominal Categories
spa	Spanish	1	In 3rd person + 1st and/or 2nd person	40.0	-4.0	Romance	Indo-European	Nominal Categories
squ	Squamish	6	No gender distinctions	49.6666666667	-123.166666667	Central Salish	Salishan	Nominal Categories
sue	Suena	6	No gender distinctions	-7.75	147.55	Binanderean	Trans-New Guinea	Nominal Categories
sun	Sundanese	6	No gender distinctions	-7.0	107.0	Malayo-Sumbawan	Austronesian	Nominal Categories
sup	Supyire	2	3rd person only, but also non-singular	11.5	-5.58333333333	Senufo	Niger-Congo	Nominal Categories
swa	Swahili	2	3rd person only, but also non-singular	-6.5	39.0	Bantu	Niger-Congo	Nominal Categories
tab	Taba	6	No gender distinctions	0.0	127.5	South Halmahera - West New Guinea	Austronesian	Nominal Categories
tag	Tagalog	6	No gender distinctions	15.0	121.0	Greater Central Philippine	Austronesian	Nominal Categories
tap	Taiap	3	3rd person singular only	-4.08333333333	144.5	Taiap	Taiap	Nominal Categories
tkl	Takelma	6	No gender distinctions	42.5	-123.0	Takelma	Takelma	Nominal Categories
tau	Tauya	6	No gender distinctions	-5.75	145.333333333	Rai Coast	Trans-New Guinea	Nominal Categories
taw	Tawala	6	No gender distinctions	-10.3333333333	150.666666667	Oceanic	Austronesian	Nominal Categories
tmr	Temiar	6	No gender distinctions	5.0	101.5	Aslian	Austro-Asiatic	Nominal Categories
tpn	Tepehuan (Northern)	6	No gender distinctions	26.3333333333	-107.0	Tepiman	Uto-Aztecan	Nominal Categories
trb	Teribe	6	No gender distinctions	9.33333333333	-82.6666666667	Western Isthmic Chibchan	Chibchan	Nominal Categories
tha	Thai	6	No gender distinctions	16.0	101.0	Kam-Tai	Tai-Kadai	Nominal Categories
tid	Tidore	2	3rd person only, but also non-singular	0.75	127.5	North Halmaheran	North Halmaheran	Nominal Categories
tgk	Tigak	6	No gender distinctions	-2.71666666667	150.8	Oceanic	Austronesian	Nominal Categories
tja	Tiipay (Jamul)	6	No gender distinctions	32.1666666667	-116.5	Yuman	Hokan	Nominal Categories
tin	Tinrin	6	No gender distinctions	-21.6666666667	165.75	Oceanic	Austronesian	Nominal Categories
tir	Tiriyo	2	3rd person only, but also non-singular	3.25	-55.75	Cariban	Cariban	Nominal Categories
tiw	Tiwi	3	3rd person singular only	-11.5	131.0	Tiwian	Tiwian	Nominal Categories
tli	Tlingit	6	No gender distinctions	59.0	-135.0	Tlingit	Na-Dene	Nominal Categories
tol	Tol	6	No gender distinctions	14.6666666667	-87.0	Tol	Tol	Nominal Categories
tla	Tolai	6	No gender distinctions	-4.25	152.083333333	Oceanic	Austronesian	Nominal Categories
tms	Tommo So	6	No gender distinctions	15.0	-3.0	Dogon	Dogon	Nominal Categories
ton	Tonkawa	6	No gender distinctions	30.25	-96.75	Tonkawa	Tonkawa	Nominal Categories
tot	Totonac (Misantla)	6	No gender distinctions	19.9166666667	-96.9166666667	Totonacan	Totonacan	Nominal Categories
tri	Trique (Copala)	6	No gender distinctions	17.1666666667	-97.9166666667	Trique	Oto-Manguean	Nominal Categories
tru	Trumai	3	3rd person singular only	-11.9166666667	-53.5833333333	Trumai	Trumai	Nominal Categories
tsi	Tsimshian (Coast)	6	No gender distinctions	52.5	-129.0	Tsimshianic	Tsimshianic	Nominal Categories
tso	Tsou	6	No gender distinctions	23.5	120.75	Tsou	Austronesian	Nominal Categories
tuk	Tukang Besi	6	No gender distinctions	-5.5	123.5	Celebic	Austronesian	Nominal Categories
tun	Tunica	1	In 3rd person + 1st and/or 2nd person	32.6666666667	-91.0	Tunica	Tunica	Nominal Categories
tna	Turkana	6	No gender distinctions	3.0	35.5	Eastern Nilotic	Eastern Sudanic	Nominal Categories
tur	Turkish	6	No gender distinctions	39.0	35.0	Turkic	Altaic	Nominal Categories
tzu	Tzutujil	6	No gender distinctions	14.6666666667	-91.3333333333	Mayan	Mayan	Nominal Categories
udh	Udihe	6	No gender distinctions	47.6666666667	136.25	Tungusic	Altaic	Nominal Categories
uma	Uma	6	No gender distinctions	-1.83333333333	120.0	Celebic	Austronesian	Nominal Categories
una	Una	6	No gender distinctions	-4.66666666667	140.0	Mek	Trans-New Guinea	Nominal Categories
ung	Ungarinjin	3	3rd person singular only	-16.3333333333	126.0	Worrorran	Worrorran	Nominal Categories
ura	Ura	6	No gender distinctions	-18.6666666667	169.083333333	Oceanic	Austronesian	Nominal Categories
uhi	Uradhi	6	No gender distinctions	-11.9166666667	142.416666667	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
urk	Urubú-Kaapor	6	No gender distinctions	-2.33333333333	-46.5	Maweti-Guarani	Tupian	Nominal Categories
usa	Usan	6	No gender distinctions	-4.83333333333	145.166666667	North Adelbert	Trans-New Guinea	Nominal Categories
vie	Vietnamese	6	No gender distinctions	10.5	106.5	Vietic	Austro-Asiatic	Nominal Categories
wam	Wambaya	6	No gender distinctions	-18.6666666667	135.75	Wambayan	Mirndi	Nominal Categories
wbn	Wambon	6	No gender distinctions	-5.5	140.416666667	Dumut	Trans-New Guinea	Nominal Categories
wao	Waorani	2	3rd person only, but also non-singular	-1.0	-76.5	Waorani	Waorani	Nominal Categories
wap	Wappo	6	No gender distinctions	38.5	-122.5	Wappo	Wappo-Yukian	Nominal Categories
wra	Warao	6	No gender distinctions	9.33333333333	-61.6666666667	Warao	Warao	Nominal Categories
wrd	Wardaman	6	No gender distinctions	-15.5	131.0	Yangmanic	Yangmanic	Nominal Categories
wrk	Warekena	3	3rd person singular only	1.5	-67.5	Alto-Orinoco	Arawakan	Nominal Categories
war	Wari'	2	3rd person only, but also non-singular	-11.3333333333	-65.0	Chapacura-Wanham	Chapacura-Wanham	Nominal Categories
was	Washo	6	No gender distinctions	39.25	-120.0	Washo	Washo	Nominal Categories
wsk	Waskia	6	No gender distinctions	-4.5	146.0	Kowan	Trans-New Guinea	Nominal Categories
wel	Welsh	3	3rd person singular only	52.0	-3.0	Celtic	Indo-European	Nominal Categories
wma	West Makian	6	No gender distinctions	0.5	127.583333333	North Halmaheran	North Halmaheran	Nominal Categories
wic	Wichita	6	No gender distinctions	33.3333333333	-97.3333333333	Northern Caddoan	Caddoan	Nominal Categories
wch	Wichí	6	No gender distinctions	-22.5	-62.5833333333	Matacoan	Matacoan	Nominal Categories
wik	Wikchamni	6	No gender distinctions	36.4166666667	-119.083333333	Yokuts	Penutian	Nominal Categories
win	Wintu	6	No gender distinctions	41.0	-122.5	Wintuan	Penutian	Nominal Categories
xok	Xokleng	3	3rd person singular only	-24.5	-50.0	Je Meridional	Macro-Ge	Nominal Categories
yag	Yagua	6	No gender distinctions	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Nominal Categories
yap	Yapese	6	No gender distinctions	9.58333333333	138.166666667	Yapese	Austronesian	Nominal Categories
yaq	Yaqui	6	No gender distinctions	27.5	-110.25	Cahita	Uto-Aztecan	Nominal Categories
yaw	Yawa	3	3rd person singular only	-1.75	136.25	Yawa	Yawa	Nominal Categories
yel	Yelî Dnye	6	No gender distinctions	-11.3666666667	154.166666667	Yele	Yele	Nominal Categories
yes	Yessan-Mayo	3	3rd person singular only	-4.16666666667	142.583333333	Tama Sepik	Sepik	Nominal Categories
yid	Yidiny	6	No gender distinctions	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
yim	Yimas	6	No gender distinctions	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Nominal Categories
yor	Yoruba	6	No gender distinctions	8.0	4.33333333333	Defoid	Niger-Congo	Nominal Categories
yuc	Yuchi	2	3rd person only, but also non-singular	35.75	-86.75	Yuchi	Yuchi	Nominal Categories
yko	Yukaghir (Kolyma)	6	No gender distinctions	65.75	150.833333333	Yukaghir	Yukaghir	Nominal Categories
yuk	Yukulta	6	No gender distinctions	-17.3333333333	138.833333333	Tangkic	Tangkic	Nominal Categories
ypk	Yup'ik (Central)	6	No gender distinctions	59.5	-160.0	Eskimo	Eskimo-Aleut	Nominal Categories
yur	Yurok	6	No gender distinctions	41.3333333333	-124.0	Yurok	Algic	Nominal Categories
zan	Zande	3	3rd person singular only	4.0	26.0	Ubangi	Niger-Congo	Nominal Categories
zsq	Zapotec (San Lucas Quiaviní)	6	No gender distinctions	16.9	-96.4666666667	Zapotecan	Oto-Manguean	Nominal Categories
zqc	Zoque (Copainalá)	6	No gender distinctions	17.0	-93.25	Mixe-Zoque	Mixe-Zoque	Nominal Categories
zul	Zulu	2	3rd person only, but also non-singular	-30.0	30.0	Bantu	Niger-Congo	Nominal Categories
zun	Zuni	6	No gender distinctions	35.0833333333	-108.833333333	Zuni	Zuni	Nominal Categories
