wals code	name	value	description	latitude	longitude	genus	family	area
fua	Fulfulde (Adamawa)	1	Definite word distinct from demonstrative	9.16666666667	13.5	Peul-Serer	Niger-Congo	Nominal Categories
fut	Futuna-Aniwa	1	Definite word distinct from demonstrative	-19.5333333333	170.216666667	Oceanic	Austronesian	Nominal Categories
fye	Fyem	1	Definite word distinct from demonstrative	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Nominal Categories
gnd	Ga'anda	3	Definite affix	10.3333333333	12.5833333333	Biu-Mandara	Afro-Asiatic	Nominal Categories
gae	Gaelic (Scots)	1	Definite word distinct from demonstrative	57.0	-4.0	Celtic	Indo-European	Nominal Categories
gah	Gahuku	3	Definite affix	-6.0	145.416666667	Gahuku	Trans-New Guinea	Nominal Categories
gam	Gamo	3	Definite affix	6.66666666667	37.25	Ta-Ne-Omotic	Afro-Asiatic	Nominal Categories
gar	Garo	5	No definite or indefinite article	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Nominal Categories
gbb	Gbeya Bossangoa	3	Definite affix	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Nominal Categories
gel	Gela	1	Definite word distinct from demonstrative	-9.08333333333	160.25	Oceanic	Austronesian	Nominal Categories
ger	German	1	Definite word distinct from demonstrative	52.0	10.0	Germanic	Indo-European	Nominal Categories
gil	Gilaki	2	Demonstrative word used as definite article	37.3333333333	50.0	Iranian	Indo-European	Nominal Categories
git	Gitksan	3	Definite affix	55.3333333333	-127.75	Tsimshianic	Tsimshianic	Nominal Categories
goa	Goajiro	2	Demonstrative word used as definite article	12.0	-72.0	Guajiro-Paraujano	Arawakan	Nominal Categories
goe	Goemai	1	Definite word distinct from demonstrative	8.66666666667	9.75	West Chadic	Afro-Asiatic	Nominal Categories
gok	Gokana	2	Demonstrative word used as definite article	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Nominal Categories
gln	Golin	5	No definite or indefinite article	-6.33333333333	144.75	Chimbu-Wahgi	Trans-New Guinea	Nominal Categories
gon	Gondi	5	No definite or indefinite article	19.0	81.0	Dravidian	Dravidian	Nominal Categories
goo	Gooniyandi	1	Definite word distinct from demonstrative	-18.3333333333	126.333333333	Bunuban	Bunuban	Nominal Categories
grb	Grebo	5	No definite or indefinite article	5.0	-8.0	Kru	Niger-Congo	Nominal Categories
grk	Greek (Modern)	1	Definite word distinct from demonstrative	39.0	22.0	Greek	Indo-European	Nominal Categories
grw	Greenlandic (West)	5	No definite or indefinite article	64.0	-51.0	Eskimo	Eskimo-Aleut	Nominal Categories
gua	Guaraní	1	Definite word distinct from demonstrative	-26.0	-56.0	Maweti-Guarani	Tupian	Nominal Categories
gud	Gude	3	Definite affix	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
gul	Gula (in Central African Republic)	1	Definite word distinct from demonstrative	9.5	22.5	Bongo-Bagirmi	Central Sudanic	Nominal Categories
gmw	Gumawana	1	Definite word distinct from demonstrative	-9.25	150.833333333	Oceanic	Austronesian	Nominal Categories
gmz	Gumuz	3	Definite affix	12.5	35.8333333333	Gumuz	Gumuz	Nominal Categories
gnn	Gunin	1	Definite word distinct from demonstrative	-14.25	126.666666667	Worrorran	Worrorran	Nominal Categories
gur	Gurung	5	No definite or indefinite article	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Nominal Categories
gwa	Gwari	1	Definite word distinct from demonstrative	9.5	7.0	Nupoid	Niger-Congo	Nominal Categories
ga	Gã	1	Definite word distinct from demonstrative	5.66666666667	-0.166666666667	Ga-Dangme	Niger-Congo	Nominal Categories
hai	Haida	3	Definite affix	53.0	-132.0	Haida	Haida	Nominal Categories
hat	Hatam	5	No definite or indefinite article	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Nominal Categories
hau	Hausa	1	Definite word distinct from demonstrative	12.0	7.0	West Chadic	Afro-Asiatic	Nominal Categories
haw	Hawaiian	1	Definite word distinct from demonstrative	19.5833333333	-155.5	Oceanic	Austronesian	Nominal Categories
heb	Hebrew (Modern)	3	Definite affix	31.5	34.8333333333	Semitic	Afro-Asiatic	Nominal Categories
hid	Hidatsa	3	Definite affix	47.0	-102.5	Missouri River Siouan	Siouan	Nominal Categories
hin	Hindi	5	No definite or indefinite article	25.0	77.0	Indic	Indo-European	Nominal Categories
hix	Hixkaryana	5	No definite or indefinite article	-1.0	-59.0	Cariban	Cariban	Nominal Categories
htc	Huastec	1	Definite word distinct from demonstrative	22.0833333333	-99.3333333333	Mayan	Mayan	Nominal Categories
hve	Huave (San Mateo del Mar)	1	Definite word distinct from demonstrative	16.2166666667	-95.0	Huavean	Huavean	Nominal Categories
hmi	Huitoto (Minica)	5	No definite or indefinite article	-0.333333333333	-74.0	Witoto	Witotoan	Nominal Categories
hnd	Hunde	3	Definite affix	-1.16666666667	28.8333333333	Bantu	Niger-Congo	Nominal Categories
hun	Hungarian	1	Definite word distinct from demonstrative	47.0	20.0	Ugric	Uralic	Nominal Categories
hzb	Hunzib	5	No definite or indefinite article	42.1666666667	46.25	Avar-Andic-Tsezic	Nakh-Daghestanian	Nominal Categories
hup	Hupa	2	Demonstrative word used as definite article	41.0833333333	-123.666666667	Athapaskan	Na-Dene	Nominal Categories
isa	I'saka	5	No definite or indefinite article	-2.83333333333	141.283333333	Krisa	Skou	Nominal Categories
iaa	Iaai	1	Definite word distinct from demonstrative	-20.4166666667	166.583333333	Oceanic	Austronesian	Nominal Categories
iba	Iban	5	No definite or indefinite article	2.0	112.0	Malayo-Sumbawan	Austronesian	Nominal Categories
ice	Icelandic	3	Definite affix	65.0	-17.0	Germanic	Indo-European	Nominal Categories
ijo	Ijo (Kolokuma)	3	Definite affix	4.91666666667	5.66666666667	Ijoid	Ijoid	Nominal Categories
ika	Ika	5	No definite or indefinite article	10.6666666667	-73.75	Arhuacic	Chibchan	Nominal Categories
imo	Imonda	5	No definite or indefinite article	-3.33333333333	141.166666667	Border	Border	Nominal Categories
ina	Inanwatan	2	Demonstrative word used as definite article	-2.08333333333	132.083333333	Inanwatan	South Bird's Head	Nominal Categories
ind	Indonesian	2	Demonstrative word used as definite article	0.0	106.0	Malayo-Sumbawan	Austronesian	Nominal Categories
igs	Ingessana	3	Definite affix	11.5	34.0	Eastern Jebel	Eastern Sudanic	Nominal Categories
ing	Ingush	5	No definite or indefinite article	43.1666666667	45.0833333333	Nakh	Nakh-Daghestanian	Nominal Categories
irq	Iraqw	5	No definite or indefinite article	-4.0	35.5	Southern Cushitic	Afro-Asiatic	Nominal Categories
irr	Irarutu	1	Definite word distinct from demonstrative	-3.0	133.5	South Halmahera - West New Guinea	Austronesian	Nominal Categories
iri	Irish	1	Definite word distinct from demonstrative	53.0	-8.0	Celtic	Indo-European	Nominal Categories
ita	Italian	1	Definite word distinct from demonstrative	43.0	12.0	Romance	Indo-European	Nominal Categories
ite	Itelmen	5	No definite or indefinite article	57.0	157.5	Southern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Nominal Categories
izi	Izi	1	Definite word distinct from demonstrative	6.33333333333	8.0	Igboid	Niger-Congo	Nominal Categories
jab	Jabêm	5	No definite or indefinite article	-6.58333333333	147.783333333	Oceanic	Austronesian	Nominal Categories
jak	Jakaltek	4	No definite, but indefinite article	15.6666666667	-91.6666666667	Mayan	Mayan	Nominal Categories
jms	Jamsay	1	Definite word distinct from demonstrative	14.4166666667	-2.5	Dogon	Dogon	Nominal Categories
jpn	Japanese	4	No definite, but indefinite article	37.0	140.0	Japanese	Japanese	Nominal Categories
jng	Jingpho	5	No definite or indefinite article	25.4166666667	97.0	Brahmaputran	Sino-Tibetan	Nominal Categories
jmo	Jur Mödö	1	Definite word distinct from demonstrative	6.0	30.0	Bongo-Bagirmi	Central Sudanic	Nominal Categories
juh	Ju|'hoan	1	Definite word distinct from demonstrative	-19.0	21.0	Ju-Kung	Kxa	Nominal Categories
kab	Kabardian	3	Definite affix	43.5	43.5	Northwest Caucasian	Northwest Caucasian	Nominal Categories
kad	Kadugli	5	No definite or indefinite article	11.0	29.6666666667	Kadugli	Kadu	Nominal Categories
krr	Kairiru	2	Demonstrative word used as definite article	-3.33333333333	143.583333333	Oceanic	Austronesian	Nominal Categories
kls	Kalispel	2	Demonstrative word used as definite article	48.0	-117.0	Interior Salish	Salishan	Nominal Categories
kmk	Kalmyk	5	No definite or indefinite article	44.0	83.0	Mongolic	Altaic	Nominal Categories
kma	Kamaiurá	5	No definite or indefinite article	-12.0833333333	-52.5833333333	Maweti-Guarani	Tupian	Nominal Categories
kms	Kamass	2	Demonstrative word used as definite article	52.0	92.0	Samoyedic	Uralic	Nominal Categories
kba	Kamba	1	Definite word distinct from demonstrative	-1.5	38.0	Bantu	Niger-Congo	Nominal Categories
kan	Kana	1	Definite word distinct from demonstrative	4.75	7.41666666667	Ogonoid	Niger-Congo	Nominal Categories
knk	Kanakuru	3	Definite affix	10.0	12.0	West Chadic	Afro-Asiatic	Nominal Categories
knr	Kanuri	1	Definite word distinct from demonstrative	12.0	13.0	Western Saharan	Saharan	Nominal Categories
krc	Karachay-Balkar	4	No definite, but indefinite article	43.5	42.0	Turkic	Altaic	Nominal Categories
kbw	Karen (Bwe)	2	Demonstrative word used as definite article	19.5	97.0	Karen	Sino-Tibetan	Nominal Categories
ksg	Karen (Sgaw)	5	No definite or indefinite article	18.0	97.0	Karen	Sino-Tibetan	Nominal Categories
kmj	Karimojong	5	No definite or indefinite article	3.0	34.1666666667	Eastern Nilotic	Eastern Sudanic	Nominal Categories
krk	Karok	1	Definite word distinct from demonstrative	41.6666666667	-123.0	Karok	Hokan	Nominal Categories
kaa	Karó (Arára)	5	No definite or indefinite article	-10.3333333333	-62.0	Ramarama	Tupian	Nominal Categories
kau	Kaulong	2	Demonstrative word used as definite article	-6.16666666667	149.666666667	Oceanic	Austronesian	Nominal Categories
kay	Kayardild	1	Definite word distinct from demonstrative	-17.05	139.5	Tangkic	Tangkic	Nominal Categories
kel	Kele	1	Definite word distinct from demonstrative	-2.08333333333	147.083333333	Oceanic	Austronesian	Nominal Categories
ken	Kenga	1	Definite word distinct from demonstrative	12.0	18.0	Bongo-Bagirmi	Central Sudanic	Nominal Categories
ker	Kera	1	Definite word distinct from demonstrative	9.83333333333	15.0833333333	East Chadic	Afro-Asiatic	Nominal Categories
ket	Ket	5	No definite or indefinite article	64.0	87.0	Yeniseian	Yeniseian	Nominal Categories
kew	Kewa	5	No definite or indefinite article	-6.5	143.833333333	Enga_Kewa-Huli	Trans-New Guinea	Nominal Categories
khl	Khalaj	4	No definite, but indefinite article	35.0	50.0	Turkic	Altaic	Nominal Categories
khg	Khaling	5	No definite or indefinite article	27.5	86.6666666667	Himalayish	Sino-Tibetan	Nominal Categories
kha	Khalkha	5	No definite or indefinite article	47.0	105.0	Mongolic	Altaic	Nominal Categories
kmh	Kham	5	No definite or indefinite article	28.5	82.75	Himalayish	Sino-Tibetan	Nominal Categories
khs	Khasi	5	No definite or indefinite article	25.5	92.0	Khasian	Austro-Asiatic	Nominal Categories
khm	Khmer	1	Definite word distinct from demonstrative	12.5	105.0	Khmer	Austro-Asiatic	Nominal Categories
klv	Kilivila	5	No definite or indefinite article	-8.5	151.083333333	Oceanic	Austronesian	Nominal Categories
kio	Kiowa	5	No definite or indefinite article	37.0	-99.0	Kiowa-Tanoan	Kiowa-Tanoan	Nominal Categories
kis	Kisi	5	No definite or indefinite article	8.83333333333	-10.1666666667	Southern Mel	Niger-Congo	Nominal Categories
koa	Koasati	1	Definite word distinct from demonstrative	34.8333333333	-85.1666666667	Muskogean	Muskogean	Nominal Categories
kob	Kobon	4	No definite, but indefinite article	-5.16666666667	144.333333333	Kalam-Kobon	Trans-New Guinea	Nominal Categories
kkt	Kokota	4	No definite, but indefinite article	-8.0	159.133333333	Oceanic	Austronesian	Nominal Categories
kmb	Kombai	5	No definite or indefinite article	-5.58333333333	140.0	Ndeiram	Trans-New Guinea	Nominal Categories
xbi	Kombio	4	No definite, but indefinite article	-3.5	142.75	Kombio-Arapesh	Torricelli	Nominal Categories
kop	Komi-Permyak	3	Definite affix	59.5	54.5	Permic	Uralic	Nominal Categories
knw	Konkow	3	Definite affix	39.5	-121.5	Maiduan	Penutian	Nominal Categories
kni	Konni	3	Definite affix	10.25	-1.58333333333	Oti-Volta	Niger-Congo	Nominal Categories
krn	Korana	5	No definite or indefinite article	-29.5	20.5	Khoe-Kwadi	Khoe-Kwadi	Nominal Categories
kor	Korean	5	No definite or indefinite article	37.5	128.0	Korean	Korean	Nominal Categories
kfe	Koromfe	1	Definite word distinct from demonstrative	14.25	-0.916666666667	Koromfe	Niger-Congo	Nominal Categories
krw	Korowai	4	No definite, but indefinite article	-5.25	140.0	Becking-Dawi	Trans-New Guinea	Nominal Categories
kos	Kosraean	1	Definite word distinct from demonstrative	5.3	163.0	Oceanic	Austronesian	Nominal Categories
kch	Koyra Chiini	1	Definite word distinct from demonstrative	17.0	-3.0	Songhay	Songhay	Nominal Categories
kse	Koyraboro Senni	1	Definite word distinct from demonstrative	16.0	0.0	Songhay	Songhay	Nominal Categories
kpo	Kposo	3	Definite affix	7.5	0.833333333333	Ka-Togo	Niger-Congo	Nominal Categories
kre	Kresh	1	Definite word distinct from demonstrative	8.5	24.5	Kresh	Central Sudanic	Nominal Categories
kro	Krongo	5	No definite or indefinite article	10.5	30.0	Kadugli	Kadu	Nominal Categories
knc	Kugu Nganhcara	5	No definite or indefinite article	-14.4166666667	142.0	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
knm	Kunama	3	Definite affix	14.5	37.0	Kunama	Kunama	Nominal Categories
krd	Kurdish (Central)	3	Definite affix	36.0	44.0	Iranian	Indo-European	Nominal Categories
kut	Kutenai	1	Definite word distinct from demonstrative	49.5	-116.0	Kutenai	Kutenai	Nominal Categories
thy	Kuuk Thaayorre	5	No definite or indefinite article	-14.5833333333	141.833333333	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
kwn	Kwangali	5	No definite or indefinite article	-18.0	19.5	Bantu	Niger-Congo	Nominal Categories
kwo	Kwoma	1	Definite word distinct from demonstrative	-4.16666666667	142.75	Nukuma	Sepik	Nominal Categories
kwt	Kwomtari	2	Demonstrative word used as definite article	-3.5	141.5	Kwomtari	Kwomtari	Nominal Categories
kyk	Kyaka	2	Demonstrative word used as definite article	-5.55	144.083333333	Enga_Kewa-Huli	Trans-New Guinea	Nominal Categories
kyq	Kyuquot	3	Definite affix	50.1666666667	-127.166666667	Southern Wakashan	Wakashan	Nominal Categories
laa	Laal	1	Definite word distinct from demonstrative	10.0	17.6666666667	Laal	Laal	Nominal Categories
lag	Lagwan	3	Definite affix	11.5	14.8333333333	Biu-Mandara	Afro-Asiatic	Nominal Categories
lah	Lahu	2	Demonstrative word used as definite article	20.0	98.1666666667	Burmese-Lolo	Sino-Tibetan	Nominal Categories
lai	Lai	5	No definite or indefinite article	22.6666666667	93.6666666667	Kuki-Chin	Sino-Tibetan	Nominal Categories
lkt	Lakhota	1	Definite word distinct from demonstrative	43.8333333333	-101.833333333	Mississippi Valley Siouan	Siouan	Nominal Categories
lal	Lalo	5	No definite or indefinite article	25.0	100.25	Burmese-Lolo	Sino-Tibetan	Nominal Categories
lmh	Lamaholot	2	Demonstrative word used as definite article	-8.25	122.916666667	Central Malayo-Polynesian	Austronesian	Nominal Categories
lmg	Lamang	1	Definite word distinct from demonstrative	11.25	13.5833333333	Biu-Mandara	Afro-Asiatic	Nominal Categories
lmn	Lamani	5	No definite or indefinite article	17.0	77.0	Indic	Indo-European	Nominal Categories
lmp	Lampung	1	Definite word distinct from demonstrative	-5.0	105.0	Lampungic	Austronesian	Nominal Categories
lan	Lango	4	No definite, but indefinite article	2.16666666667	33.0	Western Nilotic	Eastern Sudanic	Nominal Categories
lao	Lao	5	No definite or indefinite article	18.0	103.0	Kam-Tai	Tai-Kadai	Nominal Categories
lar	Laragia	3	Definite affix	-12.6666666667	130.833333333	Laragiya	Darwin Region	Nominal Categories
lat	Latvian	2	Demonstrative word used as definite article	57.0	24.0	Baltic	Indo-European	Nominal Categories
lav	Lavukaleve	1	Definite word distinct from demonstrative	-9.08333333333	159.2	Lavukaleve	Solomons East Papuan	Nominal Categories
leb	Lebeo	2	Demonstrative word used as definite article	1.75	25.0	Bantu	Niger-Congo	Nominal Categories
agb	Leggbó	1	Definite word distinct from demonstrative	6.0	8.0	Upper Cross	Niger-Congo	Nominal Categories
llm	Lelemi	1	Definite word distinct from demonstrative	7.33333333333	0.5	Na-Togo	Niger-Congo	Nominal Categories
len	Lenakel	4	No definite, but indefinite article	-19.45	169.25	Oceanic	Austronesian	Nominal Categories
lep	Lepcha	1	Definite word distinct from demonstrative	27.1666666667	88.5	Himalayish	Sino-Tibetan	Nominal Categories
lew	Lewo	4	No definite, but indefinite article	-16.75	168.333333333	Oceanic	Austronesian	Nominal Categories
lez	Lezgian	4	No definite, but indefinite article	41.6666666667	47.8333333333	Lezgic	Nakh-Daghestanian	Nominal Categories
lnd	Linda	1	Definite word distinct from demonstrative	6.5	20.75	Ubangi	Niger-Congo	Nominal Categories
lit	Lithuanian	5	No definite or indefinite article	55.0	24.0	Baltic	Indo-European	Nominal Categories
lgt	Logoti	3	Definite affix	3.5	30.0	Moru-Ma'di	Central Sudanic	Nominal Categories
ara	Lokono	1	Definite word distinct from demonstrative	5.5	-55.1666666667	Antillean Arawakan	Arawakan	Nominal Categories
lgu	Longgu	1	Definite word distinct from demonstrative	-9.75	160.666666667	Oceanic	Austronesian	Nominal Categories
lon	Loniu	1	Definite word distinct from demonstrative	-2.06666666667	147.333333333	Oceanic	Austronesian	Nominal Categories
lot	Lotha	1	Definite word distinct from demonstrative	26.5	94.25	Central Naga	Sino-Tibetan	Nominal Categories
lug	Lugbara	5	No definite or indefinite article	3.08333333333	30.9166666667	Moru-Ma'di	Central Sudanic	Nominal Categories
lbu	Lunda	5	No definite or indefinite article	-10.6666666667	24.0	Bantu	Niger-Congo	Nominal Categories
luo	Luo	1	Definite word distinct from demonstrative	-0.5	34.75	Western Nilotic	Eastern Sudanic	Nominal Categories
luv	Luvale	5	No definite or indefinite article	-12.0	22.0	Bantu	Niger-Congo	Nominal Categories
myn	Ma'anyan	2	Demonstrative word used as definite article	-2.0	115.0	Barito	Austronesian	Nominal Categories
mad	Ma'di	1	Definite word distinct from demonstrative	3.25	31.5	Moru-Ma'di	Central Sudanic	Nominal Categories
maa	Maasai	5	No definite or indefinite article	-3.0	36.0	Eastern Nilotic	Eastern Sudanic	Nominal Categories
mab	Maba	1	Definite word distinct from demonstrative	13.75	20.8333333333	Maban	Maban	Nominal Categories
mcd	Macedonian	1	Definite word distinct from demonstrative	41.6666666667	21.75	Slavic	Indo-European	Nominal Categories
mac	Macushi	5	No definite or indefinite article	4.0	-60.0	Cariban	Cariban	Nominal Categories
mae	Mae	1	Definite word distinct from demonstrative	-16.0	167.25	Oceanic	Austronesian	Nominal Categories
msn	Maisin	5	No definite or indefinite article	-9.5	149.166666667	Oceanic	Austronesian	Nominal Categories
mkj	Makasae	5	No definite or indefinite article	-8.66666666667	126.5	East Timor	Greater West Bomberai	Nominal Categories
mal	Malagasy	1	Definite word distinct from demonstrative	-20.0	47.0	Barito	Austronesian	Nominal Categories
mlu	Maleu	5	No definite or indefinite article	-5.71666666667	148.416666667	Oceanic	Austronesian	Nominal Categories
mam	Mam	4	No definite, but indefinite article	15.0	-91.8333333333	Mayan	Mayan	Nominal Categories
mnm	Manam	5	No definite or indefinite article	-4.0	145.0	Oceanic	Austronesian	Nominal Categories
mdn	Mandan	3	Definite affix	46.5	-102.5	Mandan	Siouan	Nominal Categories
myi	Mangarrayi	1	Definite word distinct from demonstrative	-14.6666666667	133.5	Mangarrayi	Mangarrayi-Maran	Nominal Categories
mgg	Mangghuer	4	No definite, but indefinite article	36.0	102.0	Mongolic	Altaic	Nominal Categories
mwb	Manobo (Western Bukidnon)	1	Definite word distinct from demonstrative	7.66666666667	124.75	Greater Central Philippine	Austronesian	Nominal Categories
mns	Mansi	5	No definite or indefinite article	62.0	62.0	Ugric	Uralic	Nominal Categories
mao	Maori	1	Definite word distinct from demonstrative	-40.0	176.0	Oceanic	Austronesian	Nominal Categories
map	Mapudungun	1	Definite word distinct from demonstrative	-38.0	-72.0	Araucanian	Araucanian	Nominal Categories
mra	Mara	5	No definite or indefinite article	-15.0	135.166666667	Mara	Mangarrayi-Maran	Nominal Categories
mhi	Marathi	5	No definite or indefinite article	19.0	76.0	Indic	Indo-European	Nominal Categories
mrg	Margi	1	Definite word distinct from demonstrative	11.0	13.0	Biu-Mandara	Afro-Asiatic	Nominal Categories
mar	Maricopa	1	Definite word distinct from demonstrative	33.1666666667	-113.166666667	Yuman	Hokan	Nominal Categories
mrq	Marquesan	1	Definite word distinct from demonstrative	-8.91666666667	-140.083333333	Oceanic	Austronesian	Nominal Categories
mru	Maru	5	No definite or indefinite article	23.5	98.5	Burmese-Lolo	Sino-Tibetan	Nominal Categories
msl	Masalit	3	Definite affix	13.3333333333	22.0	Maban	Maban	Nominal Categories
mtb	Matuumbi	1	Definite word distinct from demonstrative	-8.5	39.0	Bantu	Niger-Congo	Nominal Categories
mka	Mauka	1	Definite word distinct from demonstrative	8.33333333333	-7.5	Western Mande	Mande	Nominal Categories
may	Maybrat	1	Definite word distinct from demonstrative	-1.33333333333	132.5	Maybrat	Maybrat	Nominal Categories
mbr	Mbara	3	Definite affix	11.0	15.4166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
mbi	Mbili	1	Definite word distinct from demonstrative	6.11666666667	10.2	Wide Grassfields	Niger-Congo	Nominal Categories
mbm	Mbum	5	No definite or indefinite article	7.75	13.1666666667	Mbumic	Niger-Congo	Nominal Categories
mei	Meithei	2	Demonstrative word used as definite article	24.75	94.0	Manipuri	Sino-Tibetan	Nominal Categories
mde	Mende	3	Definite affix	7.83333333333	-11.5	Western Mande	Mande	Nominal Categories
mea	Meyah	1	Definite word distinct from demonstrative	-1.16666666667	133.5	East Bird's Head	East Bird's Head	Nominal Categories
mpt	Mian	1	Definite word distinct from demonstrative	-4.75	141.5	Ok	Trans-New Guinea	Nominal Categories
mik	Mikir	5	No definite or indefinite article	26.3333333333	93.5	Karbic	Sino-Tibetan	Nominal Categories
min	Minangkabau	5	No definite or indefinite article	-1.0	101.0	Malayo-Sumbawan	Austronesian	Nominal Categories
msg	Mising	1	Definite word distinct from demonstrative	28.5	94.8333333333	Tani	Sino-Tibetan	Nominal Categories
mis	Miskito	1	Definite word distinct from demonstrative	14.0	-83.6666666667	Misumalpan	Misumalpan	Nominal Categories
mxc	Mixtec (Chalcatongo)	5	No definite or indefinite article	17.05	-97.5833333333	Mixtec	Oto-Manguean	Nominal Categories
mxp	Mixtec (Peñoles)	5	No definite or indefinite article	17.0833333333	-96.9166666667	Mixtec	Oto-Manguean	Nominal Categories
miy	Miya	1	Definite word distinct from demonstrative	10.9166666667	9.66666666667	West Chadic	Afro-Asiatic	Nominal Categories
miz	Mizo	5	No definite or indefinite article	23.1666666667	92.8333333333	Kuki-Chin	Sino-Tibetan	Nominal Categories
mof	Mofu-Gudur	1	Definite word distinct from demonstrative	10.5	14.0	Biu-Mandara	Afro-Asiatic	Nominal Categories
mok	Mokilese	2	Demonstrative word used as definite article	6.66666666667	159.75	Oceanic	Austronesian	Nominal Categories
mko	Mokilko	3	Definite affix	11.9166666667	18.0833333333	East Chadic	Afro-Asiatic	Nominal Categories
mon	Mon	1	Definite word distinct from demonstrative	14.8333333333	100.5	Monic	Austro-Asiatic	Nominal Categories
mno	Mono (in United States)	3	Definite affix	38.0	-119.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
moa	Mono-Alu	2	Demonstrative word used as definite article	-7.05	155.75	Oceanic	Austronesian	Nominal Categories
moo	Mooré	3	Definite affix	12.8333333333	-1.25	Oti-Volta	Niger-Congo	Nominal Categories
moe	Mordvin (Erzya)	3	Definite affix	53.0	45.5	Mordvin	Uralic	Nominal Categories
mro	Moro	5	No definite or indefinite article	11.0	30.1666666667	Heiban	Kordofanian	Nominal Categories
mou	Moru	1	Definite word distinct from demonstrative	4.75	29.75	Moru-Ma'di	Central Sudanic	Nominal Categories
mtu	Motu	1	Definite word distinct from demonstrative	-9.33333333333	147.0	Oceanic	Austronesian	Nominal Categories
mui	Muinane	3	Definite affix	-1.0	-72.5	Boran	Boran	Nominal Categories
mum	Mumuye	1	Definite word distinct from demonstrative	9.0	11.6666666667	Mumuye-Yandang	Niger-Congo	Nominal Categories
mun	Mundari	5	No definite or indefinite article	23.0	84.6666666667	Munda	Austro-Asiatic	Nominal Categories
mup	Mupun	1	Definite word distinct from demonstrative	9.5	8.83333333333	West Chadic	Afro-Asiatic	Nominal Categories
mur	Mursi	3	Definite affix	5.58333333333	36.0833333333	South Surmic	Eastern Sudanic	Nominal Categories
mgu	Musgu	2	Demonstrative word used as definite article	10.8333333333	14.9166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
msm	Musom	2	Demonstrative word used as definite article	-6.58333333333	147.0	Oceanic	Austronesian	Nominal Categories
mus	Mussau	1	Definite word distinct from demonstrative	-1.45	149.616666667	Oceanic	Austronesian	Nominal Categories
mwo	Mwotlap	5	No definite or indefinite article	-13.5833333333	167.583333333	Oceanic	Austronesian	Nominal Categories
nht	Nahuatl (Tetelcingo)	5	No definite or indefinite article	19.6666666667	-99.0	Aztecan	Uto-Aztecan	Nominal Categories
nmb	Nambikuára (Southern)	3	Definite affix	-14.0	-59.5	Nambikuaran	Nambikuaran	Nominal Categories
nam	Namia	2	Demonstrative word used as definite article	-3.83333333333	141.75	Yellow River	Sepik	Nominal Categories
nan	Nandi	3	Definite affix	0.25	35.0	Eastern Nilotic	Eastern Sudanic	Nominal Categories
nrg	Nanerge	3	Definite affix	11.75	-5.0	Senufo	Niger-Congo	Nominal Categories
nar	Nara (in Ethiopia)	2	Demonstrative word used as definite article	15.0833333333	37.5833333333	Nara	Eastern Sudanic	Nominal Categories
nas	Nasioi	5	No definite or indefinite article	-6.33333333333	155.583333333	South Bougainville	South Bougainville	Nominal Categories
ndb	Ndebele	5	No definite or indefinite article	-25.3333333333	29.0	Bantu	Niger-Congo	Nominal Categories
ndj	Ndjébbana	5	No definite or indefinite article	-12.1666666667	134.116666667	Ndjébbana	Mangrida	Nominal Categories
ndo	Ndonga	5	No definite or indefinite article	-18.0	17.0	Bantu	Niger-Congo	Nominal Categories
ndu	Ndumu	5	No definite or indefinite article	-1.66666666667	13.5833333333	Bantu	Niger-Congo	Nominal Categories
ndy	Ndyuka	1	Definite word distinct from demonstrative	4.5	-54.5	Creoles and Pidgins	other	Nominal Categories
naj	Neo-Aramaic (Arbel Jewish)	3	Definite affix	36.3833	44.0	Semitic	Afro-Asiatic	Nominal Categories
nwd	Newar (Dolakha)	2	Demonstrative word used as definite article	27.3333333333	86.0	Himalayish	Sino-Tibetan	Nominal Categories
ney	Neyo	1	Definite word distinct from demonstrative	5.0	-6.0	Kru	Niger-Congo	Nominal Categories
ngd	Ngad'a	5	No definite or indefinite article	-8.83333333333	121.0	Central Malayo-Polynesian	Austronesian	Nominal Categories
ngl	Ngalakan	5	No definite or indefinite article	-14.25	134.0	Eastern Gunwinyguan	Gunwinyguan	Nominal Categories
ngm	Ngambay	5	No definite or indefinite article	8.66666666667	16.0	Bongo-Bagirmi	Central Sudanic	Nominal Categories
nti	Ngiti	1	Definite word distinct from demonstrative	1.33333333333	30.25	Lendu	Central Sudanic	Nominal Categories
ngi	Ngiyambaa	5	No definite or indefinite article	-31.75	145.5	Southeastern Pama-Nyungan	Pama-Nyungan	Nominal Categories
ngz	Ngizim	1	Definite word distinct from demonstrative	12.0833333333	10.9166666667	West Chadic	Afro-Asiatic	Nominal Categories
